Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
31/12/2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/05/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/08/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/11/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/12/2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/01/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/02/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/04/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/07/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/12/2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/01/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/02/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/03/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/04/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/06/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29/07/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/08/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/09/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/10/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/11/2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30/12/2005,0,0,0,0,0,0,0,0,0,36.71632004,0,0,0,0
31/01/2006,0,0,0,0,0,0,0,0,0,37.87067032,0,0,0,0
28/02/2006,0,0,0,0,0,0,0,0,0,38.05685425,0,0,0,0
31/03/2006,0,0,0,0,0,0,0,0,0,38.56414032,0,0,0,0
28/04/2006,0,0,0,0,0,0,0,0,0,39.14640808,0,0,0,0
31/05/2006,0,0,0,0,0,0,0,0,0,38.37005997,0,0,0,0
30/06/2006,0,0,0,0,0,0,0,0,0,38.65345001,0,0,0,0
31/07/2006,0,0,0,0,0,0,0,0,0,38.96041107,0,0,0,0
31/08/2006,0,0,0,0,0,0,0,0,0,39.76147079,0,0,0,0
29/09/2006,0,0,0,0,0,0,0,0,0,40.75468826,42.19620514,0,0,0
31/10/2006,0,0,0,0,0,0,0,0,0,42.09817886,44.30937576,0,0,0
30/11/2006,0,0,0,0,0,0,0,0,0,42.90875244,45.71534729,0,0,0
29/12/2006,0,0,0,0,0,0,0,0,0,43.70119476,46.14066315,0,0,0
31/01/2007,0,0,0,0,0,0,0,0,0,44.567379,47.03094864,0,0,0
28/02/2007,0,13.34248829,12.15460777,13.17828465,0,0,0,0,0,43.89702606,46.89527893,0,0,0
30/03/2007,0,13.29242802,12.32790184,13.2746315,0,0,0,0,0,44.39944077,47.29438782,0,0,0
30/04/2007,0,13.51979065,12.83684063,13.79200745,0,0,0,0,0,46.12046432,48.42267227,0,0,0
31/05/2007,0,14.03274918,13.30798054,14.40468407,0,0,0,0,0,47.57728958,50.47563171,0,0,0
29/06/2007,0,13.85085487,13.05665207,14.13104725,0,0,0,0,0,47.07314301,49.75214386,0,0,0
31/07/2007,0,12.67832375,12.60886192,13.28345585,0,0,0,0,0,44.96686935,46.83654404,0,0,0
31/08/2007,0,12.84781456,12.8466711,13.2943573,0,0,0,0,0,45.33813095,47.53356552,0,0,0
28/09/2007,0,12.78550625,13.24311543,13.48123932,0,0,0,0,0,46.7279129,48.05452728,0,0,0
31/10/2007,0,12.76044369,13.43099308,13.54403687,0,0,0,0,0,47.28962326,49.24483109,0,0,0
30/11/2007,0,11.83327389,12.95367622,12.83420849,0,0,0,0,0,45.19461823,45.74193954,0,0,0
31/12/2007,0,11.7959404,12.89139938,12.67443562,0,0,0,0,0,44.44047928,45.65787506,0,0,0
31/01/2008,0,11.30141449,12.33034611,12.12552261,0,0,0,0,0,42.32316208,42.30934143,0,0,0
29/02/2008,0,10.84880352,11.88660622,11.8702755,0,0,0,0,0,40.95495224,41.86514282,22.07996178,0,0
31/03/2008,0,10.98301983,11.7019434,11.5939188,0,0,0,0,0,40.15395737,41.58668137,22.08443451,20.87508774,19.27536774
30/04/2008,0,11.25499725,12.33738232,12.23128033,0,0,0,0,0,42.11884689,43.06673813,22.42873192,22.45503616,20.4625988
30/05/2008,0,11.4709034,12.36044693,12.73344231,0,0,0,0,0,42.11884689,44.79489136,22.99661255,23.0706501,20.3826561
30/06/2008,0,10.35159111,11.27711105,11.73797512,0,0,0,0,0,37.53305817,40.49851608,21.04956627,20.95419121,18.42030334
31/07/2008,0,10.836339,11.18963242,11.70200729,0,0,0,0,0,37.67177963,41.10756302,21.6682682,20.98441124,18.20396996
29/08/2008,0,11.23089695,11.35944557,12.08386707,0,0,0,0,0,38.42707443,42.59162903,22.95500755,21.46790695,18.38023949
30/09/2008,0,10.58710194,10.41491413,10.70732689,0,0,0,0,0,35.14735413,37.88434982,21.10784531,19.16700554,17.62708473
31/10/2008,0,8.408650398,8.68814373,8.616937637,0,0,0,0,0,28.75761604,30.27480698,16.43061829,14.59668255,13.4795866
28/11/2008,0,7.651420116,7.979858398,7.773012161,0,0,0,0,0,26.28692245,26.67209625,14.70674896,12.88349438,12.69990921
31/12/2008,0,7.970584869,8.164557457,8.220759392,0,0,0,0,0,26.66611862,27.82262421,15.97133827,13.88436699,12.97258282
30/01/2009,0,6.90461874,7.507849693,7.843528748,0,0,0,0,0,23.94397736,24.85799026,13.71932697,13.04209709,11.86595535
27/02/2009,0,5.989308834,6.718235493,6.806853771,0,0,0,0,0,21.09667206,21.85878372,11.98076534,11.72225666,10.43622398
31/03/2009,0,6.669423103,7.263688087,7.364495277,0,0,0,0,0,22.91875458,23.74444389,13.36801243,12.96395016,11.3328352
30/04/2009,0,8.462955475,7.998983383,8.974252701,0,0,0,0,0,27.26703835,30.19109535,16.90731621,15.69316673,12.97573566
29/05/2009,0,9.053194046,8.400773048,9.408939362,0,0,0,0,0,29.80222511,32.14672852,17.88117599,16.38986588,13.69886589
30/06/2009,0,9.143590927,8.467936516,9.295403481,0,0,0,0,0,29.41732216,32.44789886,18.12465096,16.43340683,13.52011108
31/07/2009,0,10.15161324,9.122771263,10.29354477,0,0,0,0,0,32.64817047,36.72512817,20.59131622,18.12138176,14.72507668
31/08/2009,0,10.55710697,9.405301094,10.69281006,0,0,0,0,0,35.90270233,39.70095825,21.53877068,18.9759903,15.38550568
30/09/2009,0,11.49924946,9.745503426,11.42826271,0,0,0,0,0,37.26337814,43.01471329,22.86520195,20.03118515,15.87470722
30/10/2009,0,10.63601971,9.652686119,10.96910286,0,0,0,0,0,35.03693771,39.3830986,20.9754734,18.79833794,15.61413193
30/11/2009,0,10.95901012,10.22018147,11.37473965,0,0,0,0,0,37.10492325,40.28665161,21.48992538,19.71511269,16.44023514
31/12/2009,0,11.85620308,10.39011097,12.35300541,0,0,0,0,0,37.80275345,44.14241028,23.40030289,21.09030342,16.84862137
29/01/2010,0,11.62142467,10.11282825,11.97661018,0,0,0,0,0,36.80731964,42.77384949,22.60523605,20.41646767,16.48751259
26/02/2010,0,11.93350506,10.37944698,12.42092323,0,0,0,0,0,38.40002441,45.01409912,23.88819313,21.48411179,17.02916908
31/03/2010,0,12.7569952,10.93431091,13.41126347,0,0,0,0,0,41.19429779,48.61060333,25.99331093,23.05932236,18.145298
30/04/2010,0,13.68951988,10.96908665,13.90797997,0,0,0,0,0,42.2785759,52.08902359,27.71565628,23.95115471,18.52270126
31/05/2010,0,12.60779095,10.20143509,13.05079556,0,0,0,0,0,38.74671173,47.88701248,25.45648193,22.28604698,17.19729996
30/06/2010,0,11.74062634,9.69124794,12.23701,0,0,0,0,0,36.42861176,43.51185989,22.98944283,20.19153404,15.92952251
30/07/2010,0,12.57801247,10.27191734,12.95666981,0,0,0,0,0,39.11011124,46.75146103,24.54514503,21.61795425,17.08632851
31/08/2010,0,11.73775005,9.922439575,12.21710491,0,0,0,0,0,37.14901733,43.24116135,22.37461472,20.38915825,16.16095352
30/09/2010,0,13.05105782,10.78740883,13.61562634,0,0,0,0,0,40.44797134,48.52173996,25.16013527,22.82919502,17.66468239
29/10/2010,0,13.72322655,11.14653873,14.13556576,0,0,0,0,0,41.86238861,50.40274811,26.32843208,23.560606,18.27739525
30/11/2010,0,14.09825802,11.09523296,14.54408932,0,0,0,0,0,41.85436249,52.34503937,27.33306122,24.34303093,18.35205841
31/12/2010,0,15.05273438,11.76873779,15.51567745,0,0,0,0,0,45.23927307,56.63085938,29.47727966,25.98961258,19.6879406
31/01/2011,0,15.03824806,12.0267086,15.81454659,0,0,0,0,0,46.34700775,56.6835556,29.38654709,26.57087708,20.24592209
28/02/2011,0,15.64672947,12.42587662,16.51287651,0,0,0,0,0,47.86713028,60.02151108,31.01056671,27.70698738,20.903862
31/03/2011,0,15.99141598,12.45616531,16.90035248,0,0,0,0,0,47.98060989,60.79881668,31.60030365,28.50842667,20.93717194
29/04/2011,0,16.25876617,12.81595516,17.4356823,0,0,0,0,0,49.28658295,62.07278824,32.22288513,29.01870728,21.60172272
31/05/2011,0,15.91585922,12.61698055,17.176651,0,0,0,0,0,48.67821121,60.87788773,31.48765564,28.41029167,21.31727219
30/06/2011,0,15.88851452,12.48238659,16.93239021,0,0,0,0,0,47.72051239,59.70328903,31.25166321,27.94296074,20.91568565
29/07/2011,0,15.35239315,12.20305061,16.26350212,0,0,0,0,0,46.12194443,57.72109985,30.16320801,26.63656616,20.21663284
31/08/2011,0,14.16067886,11.53210354,15.12469006,0,0,0,0,0,43.31629562,52.18861771,27.68366241,24.68539619,19.00716782
30/09/2011,0,12.70393753,10.8762455,13.57696533,0,0,0,0,0,40.09524918,46.31383514,24.70458221,22.00143623,17.72210503
31/10/2011,0,14.62824249,12.05197811,15.58675957,0,0,0,0,0,44.64499283,53.45264816,28.83639717,25.56275368,19.74510384
30/11/2011,0,14.45570278,11.90053654,15.47108555,0,0,0,0,0,44.31708145,52.89603806,28.75454903,25.53621483,19.55939102
30/12/2011,0,14.77156258,12.19859982,15.66266346,0,0,0,0,0,45.05325699,53.22425842,29.20584488,25.56539917,19.73947334
31/01/2012,0,16.02821732,12.7637825,16.80941772,0,0,0,0,0,46.9022789,57.21608734,31.61917686,27.52637863,20.69802856
29/02/2012,0,16.20437813,13.37329674,17.62521744,0,0,0,0,0,48.69350433,58.95475006,32.32951736,28.72475624,21.58872604
30/03/2012,0,16.7368145,13.74943733,17.78351974,0,0,0,0,0,50.09155655,60.43952179,33.09449005,29.16053391,22.16556168
30/04/2012,0,16.253479,13.5769825,17.41120911,0,0,0,0,0,49.44573212,59.43619537,32.04475784,29.04384422,21.86745453
31/05/2012,0,15.11883068,12.69799519,16.00923729,0,0,0,0,0,46.37400055,54.91676712,29.64642143,26.52501488,20.53905869
29/06/2012,0,15.8923769,13.18039322,16.34727097,0,0,0,0,0,48.42574692,57.50355148,30.76808548,27.16154861,21.42466164
31/07/2012,0,15.75041199,13.37335873,16.37648392,0,0,0,0,0,48.79203415,56.51410294,30.73596764,26.48185158,21.6305275
31/08/2012,0,16.22070313,13.6753912,17.09231377,0,0,0,0,0,49.94087982,58.77824402,32.08860779,27.21973801,22.21212769
28/09/2012,0,16.64574432,14.04883671,17.44519806,0,0,0,0,0,51.48090744,60.58358765,33.40468597,27.81187248,22.84504128
31/10/2012,0,16.28375816,13.79013348,17.41293144,0,0,0,0,0,51.28850174,59.68002701,32.4657135,27.93940163,22.74752617
30/11/2012,0,16.37277222,13.8576231,17.99375916,0,0,0,0,0,51.47254562,60.6283226,33.38075638,28.75016403,22.8935585
31/12/2012,0,17.00475883,13.9778738,18.43838501,0,0,0,0,0,52.61811447,62.78232574,34.55572128,29.34881401,23.27990532
31/01/2013,0,17.99127579,14.76795006,19.70051956,0,0,0,0,0,55.86301804,66.73667908,36.68777847,32.14829254,24.78462219
28/02/2013,0,18.27614594,14.98317146,20.00201225,0,0,0,0,0,56.70583725,67.39573669,37.12158203,32.61487961,25.23430443
29/03/2013,0,19.03369713,15.474226,20.88969231,0,0,0,0,0,59.2389679,70.30369568,38.45986176,34.28907013,26.38446426
30/04/2013,0,18.93759155,15.77279186,20.80382919,0,0,0,0,0,60.37153244,70.19533539,38.10948563,34.14555359,26.76763535
31/05/2013,0,20.06092834,16.23343277,21.62698174,0,0,0,0,0,62.06189728,74.05140686,40.77022171,35.76805115,27.55772209
28/06/2013,0,20.11309814,16.06668472,21.40180016,0,0,0,0,0,61.18841171,73.5280838,40.37295914,35.04388809,27.26252556
31/07/2013,0,21.58825111,16.87215996,22.98976326,0,0,0,0,0,64.68125153,78.85527039,43.44930267,37.57466888,28.77150345
30/08/2013,0,20.91690636,16.34945297,22.13333321,21.61379051,20.36758614,20.46948242,0,0,62.45465469,76.34141541,42.13434219,36.11394119,27.88220215
30/09/2013,0,22.31453133,16.81209755,23.47724724,22.94040108,21.02788544,21.01239586,0,0,64.39334869,81.41834259,45.19023514,38.05238342,28.67560196
31/10/2013,0,23.07474136,17.54355621,24.49333382,23.88063622,22.03244209,22.04726601,0,0,67.33625031,83.65519714,46.60740662,39.39805222,30.17635918
29/11/2013,0,24.3568325,18.15740967,25.22933006,24.6935215,22.69366264,22.64152908,0,0,69.4090271,87.30147552,49.1667099,40.17109299,31.35822296
31/12/2013,0,24.69383812,18.58737373,25.85604286,25.34487724,23.25211525,23.21688461,0,0,71.11026001,89.16883087,50.42805099,41.41245651,32.11102295
31/01/2014,0,23.48985291,17.8175869,25.03104401,24.49370384,22.29922867,22.30491638,0,0,68.41814423,85.54660034,47.92957306,40.03977966,30.737854
28/02/2014,0,24.36712837,18.59602737,26.36718559,25.77951431,23.25211525,23.2339344,0,0,71.37605286,89.92611694,50.5684166,41.82982254,32.02300262
31/03/2014,0,24.72029686,18.9749279,26.61745453,25.99238205,23.72685623,23.72132301,0,0,72.77577209,90.55727386,51.17664337,42.28429794,32.56874466
30/04/2014,0,24.01417923,19.07334518,26.26399231,25.54767609,23.93184471,23.96940041,0,0,73.44644165,88.02939606,50.13795853,41.74354935,32.94490814
30/05/2014,0,24.17479706,19.44965744,26.64741516,25.90162277,24.36742783,24.43133736,0,0,74.65879822,88.57691956,50.61519623,42.77413177,33.61527252
30/06/2014,0,25.1105442,19.83164215,27.76396942,26.90661049,24.86955643,24.87265587,0,0,76.39877319,92.34397125,52.68322372,44.33395386,34.05630493
31/07/2014,0,23.73392296,19.66012764,26.43958282,25.60541153,24.48351479,24.5805397,0,0,75.11164093,87.76569366,49.69834518,42.53219986,33.59757614
29/08/2014,0,24.71245193,20.36071968,27.74894524,26.76102257,25.34996033,25.4397049,0,0,77.97961426,91.64806366,51.89904022,44.76438522,34.97053146
30/09/2014,0,23.17884064,20.10845184,26.36790848,25.23246384,24.85529518,25.03207588,0,0,76.26652527,86.32144928,48.57458115,42.42989349,34.27077103
31/10/2014,0,24.80900383,20.55815697,27.45841026,26.45530701,25.35498238,25.4031086,0,0,77.79324341,90.98497009,51.89918137,43.58215332,35.06123734
28/11/2014,0,24.71759415,21.13051987,27.81990433,26.9480896,25.94082832,25.9984951,0,0,79.47612762,91.23283386,52.03987885,44.77490234,36.16383743
31/12/2014,0,25.28078842,21.11382866,28.02244759,27.32754707,26.05011559,26.10696793,0,0,79.78885651,92.9836731,53.70962906,45.38311005,36.42509079
